index,name,num_incoming,num_outgoing,sum_incoming,sum_outgoing,balance,mean_donation,mean_spend,num_unique_donors,mean_donation_per_unique_donor,label,timestamp,url,typ_volieb,samosprava,stranicky_ucet,strana,label_right,vysledok
94,Marián Tóth,3.0,12.0,4500.0,-4410.1,89.89999999999964,1500.0,-367.5083333333334,1.0,4500.0,NR,1669068703.27966,https://www.transparentneucty.sk/#/ucet/SK6009000000005195250538,miestne,Tvrdošovce,,SZÖVETSÉG - ALIANCIA,NR,zvolený
95,Ivan Šaško,2.0,3.0,10000.0,-1906.0,8094.0,5000.0,-635.3333333333334,2.0,5000.0,ZA,1669068703.2863958,https://www.transparentneucty.sk/#/ucet/SK7609000000005195074001,miestne,Tvrdošín,,nezávislý kandidát,ZA,zvolený
96,Branislav Zacharides,5.0,7.0,6232.0,-6096.0,136.0,1246.4,-870.8571428571429,3.0,2077.3333333333335,ZA,1669068703.29558,https://www.transparentneucty.sk/#/ucet/SK5709000000005194275354,miestne,Vrútky,,nezávislý kandidát,ZA,zvolený
97,Ján Ragan,1.0,4.0,2000.0,-1856.4,143.5999999999999,2000.0,-464.1,1.0,2000.0,PO,1669068703.3025532,https://www.transparentneucty.sk/#/ucet/SK5109000000005195108304,miestne,Vranov nad Topľou,,nezávislý kandidát,PO,zvolený
98,Ján Sklár,5.0,14.0,5711.0,-5631.66,79.34000000000015,1142.2,-402.26142857142855,1.0,5711.0,KE,1669068703.314829,https://ib.vub.sk/pch/transparentne-ucty?iban=SK5802000000004657749559,miestne,Sobrance,,nezávislý kandidát,KE,zvolený
99,Miroslava Szitová,13.0,11.0,4850.0,-4746.14,103.85999999999967,373.0769230769231,-431.46727272727276,11.0,440.90909090909093,KE,1669068703.325001,https://www.transparentneucty.sk/#/ucet/SK5009000000005194655429,miestne,Smižany,,"KDH, SaS",KE,zvolený
100,Miroslav Dufinec,44.0,101.0,45450.0,-45228.7,221.3000000000029,1032.9545454545455,-447.80891089108906,36.0,1262.5,KE,1669068703.358927,https://www.transparentneucty.sk/#/ucet/SK3309000000005193266501,miestne,Michalovce,,"SMER - SD, SME RODINA, SNS, STRANA MODERNÉHO SLOVENSKA (SMS)",KE,zvolený
101,Martin Zaťovič,52.0,40.0,24200.0,-24116.04,83.95999999999913,465.38461538461536,-602.9010000000001,29.0,834.4827586206897,BA,1669068703.391239,https://www.transparentneucty.sk/#/ucet/SK6209000000005192055710,miestne,Bratislava - Dúbravka,,SOM Slovensko,BA,zvolený
102,Dana Čahojová,16.0,55.0,5643.47,-5222.3899999999985,421.08000000000175,352.716875,-94.95254545454543,2.0,2821.735,BA,1669068703.4034932,https://www.transparentneucty.sk/#/ucet/SK3009000000005149256103,miestne,Bratislava - Karlova Ves,,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI,BA,zvolený
103,Pavol Bečarik,3.0,11.0,45000.0,-42011.43,2988.5699999999997,15000.0,-3819.220909090909,1.0,45000.0,KE,1669068703.413663,https://www.transparentneucty.sk/#/ucet/SK8009000000005193597589,miestne,Spišská Nová Ves,,"SNS, Hlas - sociálna demokracia, SMER - SD, SME RODINA",KE,zvolený
104,Miloš Meričko,17.0,13.0,5538.0,-5009.7,528.3000000000002,325.7647058823529,-385.36153846153843,15.0,369.2,PO,1669068703.42658,https://www.transparentneucty.sk/#/ucet/SK2509000000005194349747,miestne,Humenné,,nezávislý kandidát,PO,zvolený
105,Tomáš Káčer,11.0,12.0,1650.0,-861.56,788.44,150.0,-71.79666666666667,11.0,150.0,BA,1669068703.433439,https://www.transparentneucty.sk/#/ucet/SK8609000000005195288288,miestne,Rovinka,,nezávislý kandidát,BA,zvolený
106,Jozef Krúpa,14.0,22.0,9642.0,-8740.64,901.3600000000006,688.7142857142857,-397.30181818181813,10.0,964.2,BA,1669068703.4498718,https://www.transparentneucty.sk/#/ucet/SK9209000000005189655002,miestne,Bratislava - Záhorská Bystrica,,SOM Slovensko,BA,zvolený
107,Martin Pliešovský,3.0,5.0,1011.0,-491.52,519.48,337.0,-98.304,1.0,1011.0,BB,1669068703.4575129,https://ib.vub.sk/pch/transparentne-ucty?iban=SK3002000000004657789251,miestne,Hnúšťa,,SNS,BB,zvolený
108,Viliam Kall,22.0,12.0,2672.0,-2661.52,10.480000000000018,121.45454545454545,-221.79333333333332,11.0,242.9090909090909,PO,1669068703.463744,https://ib.fio.sk/ib/transparent?a=2202302145,miestne,Veľký Šariš,,nezávislý kandidát,PO,zvolený
109,Karol Pataky,4.0,9.0,2200.0,-1814.5,385.5,550.0,-201.61111111111111,1.0,2200.0,KE,1669068703.47141,https://www.transparentneucty.sk/#/ucet/SK3709000000005192409822,miestne,Kráľovský Chlmec,,SZÖVETSÉG - ALIANCIA,KE,zvolený
110,Michal Rečka,1.0,3.0,1000.0,-214.2,785.8,1000.0,-71.39999999999999,1.0,1000.0,KE,1669068703.478367,https://www.transparentneucty.sk/#/ucet/SK9709000000005195399543,miestne,Čaňa,,SMER - SD,KE,zvolený
111,Marek Čižmár,15.0,73.0,10600.0,-9610.599999999999,989.4000000000015,706.6666666666666,-131.65205479452052,14.0,757.1428571428571,KE,1669068703.495807,https://www.transparentneucty.sk/#/ucet/SK2409000000005149898448,miestne,Trebišov,,nezávislý kandidát,KE,zvolený
112,Lenka Kovačevičová,20.0,81.0,20040.0,-19931.200000000004,108.79999999999563,1002.0,-246.06419753086425,3.0,6680.0,KE,1669068703.521117,https://www.transparentneucty.sk/#/ucet/SK6809000000005169500580,miestne,Košice - Nad Jazerom,,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI,KE,zvolený
113,Ladislav Lörinc,4.0,8.0,4120.0,-3933.2,186.80000000000018,1030.0,-491.65,2.0,2060.0,KE,1669068703.529037,https://www.transparentneucty.sk/#/ucet/SK2409000000005194468105,miestne,Košice - Sídlisko KVP,,nezávislý kandidát,KE,zvolený
114,Jozef Šimko,11.0,11.0,62.019999999999996,-12839.0,-12776.98,5.638181818181818,-1167.1818181818182,5.0,12.404,BB,1669068703.537722,https://www.transparentneucty.sk/#/ucet/SK5109000000005194233461,miestne,Rimavská Sobota,,nezávislý kandidát,BB,zvolený
115,Martin Kuruc,16.0,22.0,6200.0,-6123.9,76.10000000000036,387.5,-278.35909090909087,13.0,476.9230769230769,BA,1669068703.54837,https://www.transparentneucty.sk/#/ucet/SK8609000000005188670075,miestne,Bratislava - Vrkúňa,,nezávislý kandidát,BA,zvolený
116,Miloš Ihnát,4.0,4.0,1505.94,-591.6999999999999,914.2400000000001,376.485,-147.92499999999998,3.0,501.98,KE,1669068703.555439,https://www.transparentneucty.sk/#/ucet/SK5009000000005149353325,miestne,Košice - Sídlisko Ťahanovce,,nezávislý kandidát,KE,zvolený
117,Ivan Baranovič,34.0,12.0,9175.0,-8123.6,1051.3999999999996,269.8529411764706,-676.9666666666667,20.0,458.75,TT,1669068703.5676658,https://www.transparentneucty.sk/#/ucet/SK4709000000005193285649,miestne,Hlohovec,,nezávislý kandidát,TT,zvolený
118,Pavol Kvál,33.0,29.0,13100.0,-12366.76,733.2399999999998,396.969696969697,-426.44,16.0,818.75,BA,1669068703.587161,https://www.transparentneucty.sk/#/ucet/SK4409000000005193260871,miestne,Senec,,nezávislý kandidát,BA,zvolený
119,Ján Juhász,5.0,20.0,380.0,-370.37000000000006,9.629999999999939,76.0,-18.518500000000003,3.0,126.66666666666667,KE,1669068703.593642,https://ib.fio.sk/ib/transparent?a=2902235625,miestne,Košice - Staré Mesto,,KDH,KE,zvolený
120,Martin Džačovský,2.0,14.0,5007.2,-4388.280000000001,618.9199999999992,2503.6,-313.4485714285715,1.0,5007.2,TT,1669068703.6031098,https://ib.vub.sk/pch/transparentne-ucty?iban=SK8402000000004664456156,miestne,Senica,,nezávislý kandidát,TT,zvolený
121,František Ténai,17.0,26.0,6870.0,-6852.48,17.520000000000437,404.11764705882354,-263.55692307692306,13.0,528.4615384615385,KE,1669068703.609895,https://ib.fio.sk/ib/transparent?a=2001496545,miestne,Košice - Sever,,"KDH, SaS, SME RODINA, SZÖVETSÉG - ALIANCIA, NOVA, SRK, DOBRÁ VOĽBA a Umiernení, OĽANO-NOVA-KÚ-ZMENA ZDOLA",KE,zvolený
122,Michal Domik,24.0,174.0,47910.84,-49374.94,-1464.1000000000058,1996.2849999999999,-283.76402298850576,2.0,23955.42,KE,1669068703.635521,https://www.transparentneucty.sk/#/ucet/SK1109000000005152974261,miestne,Rožňava,,nezávislý kandidát,KE,zvolený
123,Peter Antal,4.0,5.0,1211.0,-1134.3999999999999,76.60000000000014,302.75,-226.87999999999997,1.0,1211.0,BB,1669068703.6422799,https://ib.vub.sk/pch/transparentne-ucty?iban=SK2702000000004649723658,mietsne,Žiar nad Hronom,,nezávislý kandidát,BB,zvolený
124,Ján Ferenčák,2.0,7.0,9600.0,-9561.63,38.3700000000008,4800.0,-1365.9471428571428,1.0,9600.0,PO,1669068703.64922,https://www.transparentneucty.sk/#/ucet/SK5009000000005194254334,miestne,Kežmarok,,"Hlas - sociálna demokracia, SMER - SD, SNS",PO,zvolený
125,Ernest Németh,9.0,33.0,6911.82,-6455.639999999999,456.1800000000003,767.98,-195.62545454545452,8.0,863.9775,BA,1669068703.675534,https://ib.vub.sk/pch/transparentne-ucty?iban=SK6402000000004665428456,miestne,Dunajská Lužná,,KDH,BA,zvolený
126,Peter Petrikán,7.0,22.0,4485.0,-4490.8,-5.800000000000182,640.7142857142857,-204.12727272727273,1.0,4485.0,KE,1669068703.6883168,https://www.transparentneucty.sk/#/ucet/SK2809000000005194949056,miestne,Veľké Kapušany,,nezávislý kandidát,KE,zvolený
127,Marian Mihalda,7.0,26.0,6385.2,-4839.86,1545.3400000000001,912.1714285714286,-186.14846153846153,2.0,3192.6,ZA,1669068703.7021,https://www.transparentneucty.sk/#/ucet/SK2109000000005194928327,miestne,Kysucké Nové Mesto,,nezávislý kandidát,ZA,zvolený
128,Dušan Husár,15.0,12.0,1500.0,-5302.4,-3802.3999999999996,100.0,-441.8666666666666,15.0,100.0,NR,1669068703.711304,https://www.transparentneucty.sk/#/ucet/SK7809000000005194412910,miestne,Zlaté Moravce,,"SMER - SD, Hlas - sociálna demokracia, SNS",NR,zvolený
129,Peter Marušinec,19.0,24.0,7650.0,-7334.539999999999,315.46000000000095,402.63157894736844,-305.6058333333333,16.0,478.125,TN,1669068703.727687,https://www.transparentneucty.sk/#/ucet/SK6009000000005192207163,miestne,Nová Dubnica,,"Hlas - sociálna demokracia, SMER - SD, SNS",TN,zvolený
130,Marcela Ivančová,3.0,11.0,3103.0,-2265.1,837.9000000000001,1034.3333333333333,-205.9181818181818,3.0,1034.3333333333333,PO,1669068703.736989,https://www.transparentneucty.sk/#/ucet/SK0709000000005193916287,miestne,Svidník,,"Hlas - sociálna demokracia, SME RODINA, KDH",PO,zvolený
131,Iván Fenes,2.0,17.0,4900.0,-4521.150000000001,378.84999999999945,2450.0,-265.95000000000005,1.0,4900.0,TT,1669068703.7493298,https://www.transparentneucty.sk/#/ucet/SK1209000000005194214957,miestne,Gabčíkovo,,SZÖVETSÉG - ALIANCIA,TT,zvolený
132,Marián Plevko,12.0,25.0,1000.9,-990.6999999999999,10.200000000000045,83.40833333333333,-39.628,1.0,1000.9,ZA,1669068703.757539,https://www.transparentneucty.sk/#/ucet/SK4009000000005148021695,miestne,Oščadnica,,nezávislý kandidát,ZA,zvolený
133,Dominik Frajkor,1.0,19.0,5000.0,-4717.09,282.90999999999985,5000.0,-248.26789473684212,1.0,5000.0,KE,1669068703.767286,https://www.transparentneucty.sk/#/ucet/SK5809000000005193325997,miestne,Sečovce,,nezávislý kandidát,KE,zvolený
134,Ondrej Brendza,6.0,7.0,1285.0,-1170.9299999999998,114.07000000000016,214.16666666666666,-167.27571428571426,1.0,1285.0,PO,1669068703.774933,https://www.transparentneucty.sk/#/ucet/SK4809000000005193304352,miestne,Stropkov,,nezávislý kandidát,PO,zvolený
135,Nadežda Babiaková,7.0,14.0,2030.0,-2020.0,10.0,290.0,-144.28571428571428,3.0,676.6666666666666,BB,1669068703.784308,https://www.transparentneucty.sk/#/ucet/SK7909000000005190741733,miestne,Banská Štiavnica,,"SMER - SD, Hlas - sociálna demokracia, SNS, STRANA MODERNÉHO SLOVENSKA (SMS), SME RODINA, REPUBLIKA",BB,zvolený
136,Dárius Dubiňák,2.0,2.0,600.0,-10.0,590.0,300.0,-5.0,1.0,600.0,KE,1669068703.789902,https://www.transparentneucty.sk/#/ucet/SK3909000000005195017437,miestne,Krompachy,,SPOLU,KE,zvolený
137,Marian Soóky,0.0,1.0,0.0,-5.0,-5.0,-1.0,-5.0,0.0,-1.0,TT,1669068703.795779,https://www.transparentneucty.sk/#/ucet/SK1109000000005195691800,miestne,Veľký Meder,,nezávislý kandidát,TT,zvolený
138,Peter Trojna,2.0,13.0,750.0,-598.0,152.0,375.0,-46.0,1.0,750.0,BA,1669068703.803266,https://www.transparentneucty.sk/#/ucet/SK6209000000005194866576,,Šenkvice,,nezávislý kandidát,BA,zvolený
139,Ľubomír Golis,1.0,9.0,3000.0,-1268.0,1732.0,3000.0,-140.88888888888889,1.0,3000.0,ZA,1669068703.813293,https://www.transparentneucty.sk/#/ucet/SK1109000000005195109024,,Turzovka,,"Hlas - sociálna demokracia, SNS",ZA,zvolený
140,Tomáš Abel,22.0,53.0,8000.0,-7990.4,9.600000000000364,363.6363636363636,-150.7622641509434,18.0,444.44444444444446,BB,1669068703.828968,https://www.transparentneucty.sk/#/ucet/SK7809000000005148595445,,Brezno,,nezávislý kandidát,BB,zvolený
141,Dáša Vojsovičová,5.0,13.0,1230.0,-1165.8600000000001,64.13999999999987,246.0,-89.68153846153847,1.0,1230.0,PO,1669068703.8386922,https://www.transparentneucty.sk/#/ucet/SK7409000000005192817332,,Svit,,nezávislý kandidát,PO,zvolený
142,Anna Súkeníková,36.0,26.0,7595.0,-8036.8,-441.8000000000002,210.97222222222223,-309.10769230769233,5.0,1519.0,KE,1669068703.8638778,https://www.transparentneucty.sk/#/ucet/SK1609000000005191944794,miestne,Košice - Juh,,nezávislý kandidát,KE,zvolený
143,Zoltán Molnár,2.0,16.0,2000.0,-1938.35,61.65000000000009,1000.0,-121.146875,2.0,1000.0,NR,1669068703.873706,https://www.transparentneucty.sk/#/ucet/SK0609000000005193450317,miestne,Nesvady,,SZÖVETSÉG - ALIANCIA,NR,zvolený
144,Ján Slovák,4.0,9.0,703.0,-634.58,68.41999999999996,175.75,-70.50888888888889,1.0,703.0,KE,1669068703.880297,https://www.transparentneucty.sk/#/ucet/SK9309000000005193817836,miestne,Dobšiná,,"KDH, SME RODINA, Slovenský PATRIOT",KE,zvolený
145,Július Piták,5.0,14.0,4630.0,-4473.06,156.9399999999996,926.0,-319.50428571428574,1.0,4630.0,ZA,1669068703.8939872,https://www.transparentneucty.sk/#/ucet/SK1409000000005195663519,miestne,Rabča,,nezávislý kandidát,ZA,zvolený
146,Daniel Petrík,1.0,2.0,300.0,-7.52,292.48,300.0,-3.76,1.0,300.0,KE,1669068703.8995898,https://www.transparentneucty.sk/#/ucet/SK7409000000005195906103,miestne,Košice - Šaca,,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI,KE,zvolený
147,Peter Tomko,13.0,11.0,6259.0,-6913.3,-654.3000000000002,481.46153846153845,-628.4818181818182,10.0,625.9,KE,1669068703.9088042,https://www.transparentneucty.sk/#/ucet/SK8309000000005194192727,miestne,Košice - Krásna,,KDH,KE,zvolený
148,Peter Hanus,1.0,2.0,500.0,-10.0,490.0,500.0,-5.0,1.0,500.0,ZA,1669068703.91451,https://www.transparentneucty.sk/#/ucet/SK3709000000005194871391,miestne,Rajec,,nezávislý kandidát,ZA,zvolený
149,Dušan Tomaško,3.0,6.0,3100.0,-2945.2,154.80000000000018,1033.3333333333333,-490.8666666666666,1.0,3100.0,KE,1669068703.922817,https://www.transparentneucty.sk/#/ucet/SK8709000000005194926460,miestne,Gelnica,,nezávislý kandidát,KE,zvolený
150,Miloš Mojto,2.0,8.0,800.0,-444.0,356.0,400.0,-55.5,1.0,800.0,TN,1669068703.930326,https://www.transparentneucty.sk/#/ucet/SK0509000000005195029980,miestne,Nemšová,,nezávislý kandidát,TN,zvolený
151,Ondrej Juhász,1.0,3.0,1550.0,-1500.68,49.319999999999936,1550.0,-500.2266666666667,1.0,1550.0,NR,1669068703.936627,https://www.transparentneucty.sk/#/ucet/SK0709000000005196080454,miestne,Želiezovce,,nezávislý kandidát,NR,zvolený
152,Erika Győrfiová,1.0,21.0,500.0,-892.27,-392.27,500.0,-42.48904761904762,1.0,500.0,BB,1669068703.946104,https://www.transparentneucty.sk/#/ucet/SK9209000000005194452525,miestne,Tornaľa,,"Hlas - sociálna demokracia, SZÖVETSÉG - ALIANCIA, SME RODINA",BB,zvolený
153,Florián Giňa,0.0,2.0,0.0,-9.26,-9.26,-1.0,-4.63,0.0,-1.0,PO,1669068703.951731,https://www.transparentneucty.sk/#/ucet/SK2709000000005195606055,miestne,Jarovnice,,SRK,PO,zvolený
154,Radoslav Vazan,1.0,16.0,2000.0,-1714.3000000000002,285.6999999999998,2000.0,-107.14375000000001,1.0,2000.0,BB,1669068703.96033,https://www.transparentneucty.sk/#/ucet/SK4109000000005194685855,miestne,Krupina,,nezávislý kandidát,BB,zvolený
155,Boris Hanuščak,2.0,10.0,10005.0,-9899.3,105.70000000000073,5002.5,-989.93,1.0,10005.0,PO,1669068703.966391,https://ib.vub.sk/pch/transparentne-ucty?iban=SK3002000000004644674754,miestne,Bardejov,,"Hlas - sociálna demokracia, SMER - SD, SNS",PO,zvolený
156,DOBRÁ VOĽBA a Umiernení,7.0,45.0,127100.0,-126884.16,215.8399999999965,18157.14285714286,-2819.648,4.0,31775.0,PS,1669068703.9950058,https://www.transparentneucty.sk/#/ucet/SK9309000000005193555063,,,https://www.transparentneucty.sk/#/ucet/SK9309000000005193555063,,PS,
157,DOMOV národná strana,37.0,44.0,57207.0,-56507.75000000001,699.2499999999927,1546.1351351351352,-1284.2670454545457,30.0,1906.9,PS,1669068704.049691,https://ib.vub.sk/pch/transparentne-ucty?iban=SK0802000000004624586159,,,https://ib.vub.sk/pch/transparentne-ucty?iban=SK0802000000004624586159,,PS,
158,HLAS - sociálna demokracia,21.0,44.0,135003.0,-130677.39,4325.610000000001,6428.714285714285,-2969.940681818182,20.0,6750.15,PS,1669068704.140177,https://www.transparentneucty.sk/#/ucet/SK2309000000005192332474,,,https://www.transparentneucty.sk/#/ucet/SK2309000000005192332474,,PS,
159,Komunistická strana Slovenska,13.0,18.0,6121.7,-5855.53,266.1700000000001,470.9,-325.3072222222222,7.0,874.5285714285714,PS,1669068704.155213,https://www.transparentneucty.sk/#/ucet/SK4809000000005193974137,,,https://www.transparentneucty.sk/#/ucet/SK4809000000005193974137,,PS,
160,Kotlebovci - Ľudová strana Naše Slovensko,22.0,200.0,329704.04000000004,-325910.23,3793.810000000056,14986.547272727274,-1629.55115,6.0,54950.67333333334,PS,1669068704.265207,https://www.transparentneucty.sk/#/ucet/SK0209000000005187339874,,,https://www.transparentneucty.sk/#/ucet/SK0209000000005187339874,,PS,
161,Kresťanskodemokratické hnutie,72.0,145.0,357689.0,-341324.0,16365.0,4967.902777777777,-2353.958620689655,53.0,6748.8490566037735,PS,1669068704.367987,https://www.transparentneucty.sk/#/ucet/SK0709000000005191733399,,,https://www.transparentneucty.sk/#/ucet/SK0709000000005191733399,,PS,
162,ODS - Občianski demokrati Slovenska,63.0,12.0,1932.0,-57.58,1874.42,30.666666666666668,-4.798333333333333,55.0,35.127272727272725,PS,1669068704.3750458,https://www.transparentneucty.sk/#/ucet/SK0709000000005190700640,,,https://www.transparentneucty.sk/#/ucet/SK0709000000005190700640,,PS,
163,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA",9.0,311.0,951560.4,-950641.7100000001,918.6899999999441,105728.93333333333,-3056.7257556270097,3.0,317186.8,PS,1669068704.5256479,https://www.transparentneucty.sk/#/ucet/SK3809000000005188927504,,,https://www.transparentneucty.sk/#/ucet/SK3809000000005188927504,,PS,
164,PROGRESÍVNE SLOVENSKO,7.0,100.0,30345.0,-29772.8,572.2000000000007,4335.0,-297.728,4.0,7586.25,PS,1669068704.5397298,https://www.transparentneucty.sk/#/ucet/SK5709000000005192786986,,,https://www.transparentneucty.sk/#/ucet/SK5709000000005192786986,,PS,
165,REPUBLIKA,173.0,216.0,118599.0,-118287.34000000001,311.65999999998894,685.543352601156,-547.6265740740741,99.0,1197.969696969697,PS,1669068704.88006,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4102000000004570401656,,,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4102000000004570401656,,PS,
166,Sloboda a Solidarita,28.0,703.0,835685.51,-537471.15,298214.36,29845.91107142857,-764.5393314366999,3.0,278561.83666666667,PS,1669068705.3305469,https://www.transparentneucty.sk/#/ucet/SK7109000000005178313461,,,https://www.transparentneucty.sk/#/ucet/SK7109000000005178313461,,PS,
167,Slovenský PATRIOT,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,PS,1669068705.336559,https://ib.fio.sk/ib/transparent?a=2902302357,,,https://ib.fio.sk/ib/transparent?a=2902302357,,PS,
168,SME RODINA,33.0,565.0,1107614.03,-1079391.5499999998,28222.480000000214,33564.061515151516,-1910.4275221238934,10.0,110761.403,PS,1669068705.882039,https://www.transparentneucty.sk/#/ucet/SK2109000000005189770449,,,https://www.transparentneucty.sk/#/ucet/SK2109000000005189770449,,PS,
169,SMER - sociálna demokracia,5.0,383.0,550000.0,-535474.8500000001,14525.149999999907,110000.0,-1398.1066579634467,1.0,550000.0,PS,1669068706.109171,https://www.transparentneucty.sk/#/ucet/SK1209000000005191226290,,,https://www.transparentneucty.sk/#/ucet/SK1209000000005191226290,,PS,
170,Socialisti.sk,22.0,44.0,19915.0,-19788.219999999998,126.78000000000247,905.2272727272727,-449.7322727272727,12.0,1659.5833333333333,PS,1669068706.134646,https://www.transparentneucty.sk/#/ucet/SK7809000000005194064389,,,https://www.transparentneucty.sk/#/ucet/SK7809000000005194064389,,PS,
171,SPOLU - občianska demokracia,17.0,68.0,65320.0,-63369.23,1950.7699999999968,3842.3529411764707,-931.9004411764706,14.0,4665.714285714285,PS,1669068706.175241,https://www.transparentneucty.sk/#/ucet/SK4809000000005188974466,,,https://www.transparentneucty.sk/#/ucet/SK4809000000005188974466,,PS,
172,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. | ALIANCIA - Maďari. Národnosti. Regióny,17.0,84.0,92366.0,-92094.1,271.8999999999942,5433.294117647059,-1096.3583333333333,10.0,9236.6,PS,1669068706.207884,https://www.transparentneucty.sk/#/ucet/SK2109000000005193282528,,,https://www.transparentneucty.sk/#/ucet/SK2109000000005193282528,,PS,
173,Team Bratislava,1372.0,376.0,264474.29000000004,-264003.66,470.63000000006286,192.7655174927114,-702.1373936170212,1245.0,212.42914859437755,PS,1669068707.334186,https://www.transparentneucty.sk/#/ucet/SK7309000000005191923301,,,https://www.transparentneucty.sk/#/ucet/SK7309000000005191923301,,PS,
174,Tím Kraj Nitra - Združenie kandidátov Nitrianskeho kraja,83.0,107.0,43989.99,-43680.280000000006,309.70999999999185,529.9998795180722,-408.2269158878505,67.0,656.5670149253731,PS,1669068707.43221,https://www.transparentneucty.sk/#/ucet/SK9609000000005194268541,,,https://www.transparentneucty.sk/#/ucet/SK9609000000005194268541,,PS,
175,Zuzana Aufrichtová,45.0,83.0,25096.9,-25036.910000000003,59.98999999999796,557.708888888889,-301.6495180722892,36.0,697.1361111111112,BA,1669068707.467791,https://www.transparentneucty.sk/#/ucet/SK1709000000005147134268,miestne,Bratislava - Staré Mesto,,"SaS, KDH, OKS, NOVA, ZA ĽUDÍ, Zmena zdola, DÚ",BA,nezvolený
176,Katarína Bálintová,27.0,32.0,5820.0,-5706.23,113.77000000000044,215.55555555555554,-178.3196875,10.0,582.0,BA,1669068707.475203,https://ib.fio.sk/ib/transparent?a=2302256756,miestne,Chorvátsky Grob,,nezávislý kandidát,BA,nezvolený
177,Sandra Benko,13.0,38.0,9893.44,-9858.800000000001,34.63999999999942,761.0338461538462,-259.44210526315794,3.0,3297.8133333333335,BA,1669068707.501109,https://ib.vub.sk/pch/transparentne-ucty?iban=SK5602000000004626701253,miestne,Rovinka,,nezávislý kandidát,BA,nezvolený
178,Monika Debnárová,17.0,20.0,5360.0,-5184.469999999999,175.53000000000065,315.29411764705884,-259.22349999999994,10.0,536.0,BA,1669068707.507756,https://ib.fio.sk/ib/transparent?a=2302288475,miestne,Bratislava - Vajnory,,nezávislý kandidát,BA,nezvolený
179,Marek Dinuš,7.0,23.0,1905.58,-1285.8700000000003,619.7099999999996,272.2257142857143,-55.90739130434784,4.0,476.395,BA,1669068707.5142531,https://ib.fio.sk/ib/transparent?a=2502253250,miestne,Bratislava - Dúbravka,,nezávislý kandidát,BA,nezvolený
180,Branislav Filipovič,25.0,41.0,17235.82,-17648.82,-413.0,689.4328,-430.4590243902439,21.0,820.7533333333333,BA,1669068707.546561,https://www.transparentneucty.sk/#/ucet/SK7109000000005194645060,miestne,Bratislava - Nové Mesto,,nezávislý kandidát,BA,nezvolený
181,Hana Haldová,17.0,8.0,7040.0,-7027.46,12.539999999999964,414.11764705882354,-878.4325,16.0,440.0,BA,1669068707.5525818,https://ib.fio.sk/ib/transparent?a=2302253862,miestne,Stupava,,nezávislý kandidát,BA,nezvolený
182,Martin Kližan,20.0,45.0,51569.42,-51189.869999999995,379.5500000000029,2578.471,-1137.5526666666665,2.0,25784.71,BA,1669068707.573865,https://ib.vub.sk/pch/transparentne-ucty?iban=SK7202000000004610405353,miestne,Bratislava - Petržalka,,nezávislý kandidát,BA,nezvolený
183,Peter Kmeť,25.0,44.0,3914.0,-3565.8600000000006,348.1399999999994,156.56,-81.04227272727275,24.0,163.08333333333334,BA,1669068707.5905359,https://www.transparentneucty.sk/#/ucet/SK9609000000005193232969,miestne,Senec,,Progresívne Slovensko,BA,nezvolený
184,Peter Komínek,3.0,12.0,1300.0,-1212.2,87.79999999999995,433.3333333333333,-101.01666666666667,1.0,1300.0,BA,1669068707.604445,https://www.transparentneucty.sk/#/ucet/SK2709000000005194755753,miestne,Rovinka,,"NOVA, OKS, Zmena zdola, DÚ, OĽANO-NOVA-KÚ-ZMENA ZDOLA",BA,nezvolený
185,Michal Kakalík,4.0,4.0,500.0,-196.0,304.0,125.0,-49.0,3.0,166.66666666666666,BA,1669068707.6108422,https://www.transparentneucty.sk/#/ucet/SK0509000000005194456710,miestne,Šenkvice,,nezávislý kandidát,BA,nezvolený
186,Tomáš Lukačovský,30.0,31.0,1977.0,-1857.49,119.50999999999999,65.9,-59.91903225806452,15.0,131.8,BA,1669068707.634549,https://ib.vub.sk/pch/transparentne-ucty?iban=SK6202000000004588718758,miestne,Slovenský Grob,,nezávislý kandidát,BA,nezvolený
187,Martin Mlýnek,15.0,62.0,9000.0,-8875.380000000001,124.61999999999898,600.0,-143.15129032258065,13.0,692.3076923076923,BA,1669068707.65006,https://www.transparentneucty.sk/#/ucet/SK0309000000005194188250,miestne,Bratislava,,"NOVA, OKS, Zmena zdola, DÚ, OĽANO-NOVA-KÚ-ZMENA ZDOLA",BA,nezvolený
188,Radoslav Olekšák,0.0,11.0,0.0,-2697.46,-2697.46,-1.0,-245.22363636363636,0.0,-1.0,BA,1669068707.660018,https://www.transparentneucty.sk/#/ucet/SK8609000000005194682232,miestne,Bratislava - Lamač,,"Hlas - sociálna demokracia, SMER - SD, SNS",BA,nezvolený
